app_temp,azimuth,clouds,dewpt,dhi,dni,elev_angle,ghi,precip_rate,pres,rh,slp,snow_rate,solar_rad,temp,date,uv,vis,wind_dir,wind_gust_spd,wind_spd,Broken clouds,Few clouds,Heavy rain,Light rain,Overcast clouds,Scattered clouds
18.0,272.0,19,8.6,102,822,38.1,602,0.0,1020,54,1026,0,600,18.0,2023-05-10T11:45:00,3.8,16,200,5.7,5.66,0.0,1.0,0.0,0.0,0.0,0.0
18.2,357.5,19,8.7,102,824,38.4,608,0.0,1020,54,1026,0,606,18.2,2023-05-10T12:00:00,3.9,16,0,5.14,5.14,0.0,1.0,0.0,0.0,0.0,0.0
18.2,353.0,19,8.7,102,820,37.8,598,0.0,1019,54,1026,0,596,18.2,2023-05-10T12:15:00,3.8,16,0,5.14,5.14,0.0,1.0,0.0,0.0,0.0,0.0
18.2,348.6,19,9.0,101,816,37.2,588,0.0,1019,55,1026,0,586,18.2,2023-05-10T12:30:00,3.7,16,0,5.7,5.66,0.0,1.0,0.0,0.0,0.0,0.0
18.2,344.2,21,9.3,100,813,36.5,578,0.0,1019,56,1025,0,575,18.2,2023-05-10T12:45:00,3.5,16,0,5.7,5.66,0.0,0.0,0.0,0.0,0.0,1.0
18.2,339.8,21,9.3,100,809,35.9,568,0.0,1019,56,1025,0,565,18.2,2023-05-10T13:00:00,3.5,16,0,5.7,5.66,0.0,0.0,0.0,0.0,0.0,1.0
18.2,335.9,21,9.0,98,798,34.5,543,0.0,1019,55,1025,0,541,18.2,2023-05-10T13:15:00,3.3,16,0,5.7,5.66,0.0,0.0,0.0,0.0,0.0,1.0
18.2,332.0,21,8.7,96,787,33.0,518,0.0,1019,54,1025,0,516,18.2,2023-05-10T13:30:00,3.1,16,0,5.7,5.66,0.0,0.0,0.0,0.0,0.0,1.0
18.2,328.1,21,8.2,94,776,31.5,494,0.0,1019,52,1025,0,492,18.2,2023-05-10T13:45:00,2.9,16,0,5.7,5.66,0.0,0.0,0.0,0.0,0.0,1.0
17.7,324.2,19,8.2,92,766,30.0,469,0.0,1019,51,1025,0,468,18.5,2023-05-10T14:00:00,2.8,16,0,5.14,5.14,0.0,1.0,0.0,0.0,0.0,0.0
17.8,321.0,19,8.5,89,744,27.9,433,0.0,1019,52,1025,0,432,18.5,2023-05-10T14:15:00,2.6,16,0,5.14,5.14,0.0,1.0,0.0,0.0,0.0,0.0
18.2,317.8,21,8.2,86,723,25.8,396,0.0,1019,52,1025,0,394,18.2,2023-05-10T14:30:00,2.3,16,0,5.14,5.14,0.0,0.0,0.0,0.0,0.0,1.0
17.8,314.6,20,8.7,82,701,23.7,360,0.0,1019,53,1025,0,359,18.5,2023-05-10T14:45:00,2.2,16,0,5.7,5.66,0.0,1.0,0.0,0.0,0.0,0.0
17.8,311.4,20,9.0,79,680,21.6,323,0.0,1019,54,1025,0,322,18.5,2023-05-10T15:00:00,2.0,16,0,5.7,5.66,0.0,1.0,0.0,0.0,0.0,0.0
17.8,308.7,20,9.3,73,636,19.1,280,0.0,1019,55,1025,0,279,18.5,2023-05-10T15:15:00,1.9,16,0,5.7,5.66,0.0,1.0,0.0,0.0,0.0,0.0
17.8,306.1,19,8.9,68,593,16.6,236,0.0,1019,56,1025,0,235,17.8,2023-05-10T15:30:00,1.8,16,0,5.7,5.66,0.0,1.0,0.0,0.0,0.0,0.0
17.8,303.4,19,9.2,62,549,14.1,193,0.0,1019,57,1025,0,192,17.8,2023-05-10T15:45:00,1.7,16,0,5.7,5.66,0.0,1.0,0.0,0.0,0.0,0.0
17.9,300.8,23,9.5,56,505,11.6,150,0.0,1019,58,1025,0,149,17.9,2023-05-10T16:00:00,1.6,16,0,5.7,5.66,0.0,0.0,0.0,0.0,0.0,1.0
17.9,298.5,23,10.0,44,385,8.8,113,0.0,1019,60,1025,0,112,17.9,2023-05-10T16:15:00,1.5,16,0,5.7,5.66,0.0,0.0,0.0,0.0,0.0,1.0
17.9,296.3,23,10.5,32,264,6.0,76,0.0,1019,62,1025,0,73,17.9,2023-05-10T16:30:00,1.5,16,0,5.7,5.66,0.0,0.0,0.0,0.0,0.0,1.0
17.1,294.1,26,10.0,20,143,3.2,39,0.0,1019,63,1025,0,39,17.1,2023-05-10T16:45:00,1.4,16,0,5.14,5.14,0.0,0.0,0.0,0.0,0.0,1.0
16.7,291.8,26,10.1,8,22,0.4,2,0.0,1019,65,1025,0,10,16.7,2023-05-10T17:00:00,1.4,16,0,4.63,4.63,0.0,0.0,0.0,0.0,0.0,1.0
16.7,289.8,26,10.3,6,16,-2.6,2,0.0,1019,66,1025,0,8,16.7,2023-05-10T17:15:00,0.0,16,0,4.63,4.63,0.0,0.0,0.0,0.0,0.0,1.0
16.3,287.8,16,9.9,4,11,-5.6,1,0.0,1019,66,1026,0,5,16.3,2023-05-10T17:30:00,0.0,16,150,4.12,4.12,0.0,1.0,0.0,0.0,0.0,0.0
16.2,285.8,14,10.1,2,5,-8.5,1,0.0,1019,67,1026,0,3,16.2,2023-05-10T17:45:00,0.0,16,150,4.12,4.12,0.0,1.0,0.0,0.0,0.0,0.0
16.2,283.8,14,10.3,0,0,-11.5,0,0.0,1020,68,1026,0,0,16.2,2023-05-10T18:00:00,0.0,16,150,4.12,4.12,0.0,1.0,0.0,0.0,0.0,0.0
16.2,281.9,14,10.3,0,0,-14.5,0,0.0,1020,68,1026,0,0,16.2,2023-05-10T18:15:00,0.0,16,150,4.12,4.12,0.0,1.0,0.0,0.0,0.0,0.0
16.0,280.0,19,10.1,0,0,-17.6,0,0.0,1020,68,1027,0,0,16.0,2023-05-10T18:30:00,0.0,16,150,3.6,3.6,0.0,1.0,0.0,0.0,0.0,0.0
16.0,278.0,19,10.3,0,0,-20.7,0,0.0,1020,69,1027,0,0,16.0,2023-05-10T18:45:00,0.0,16,150,3.6,3.6,0.0,1.0,0.0,0.0,0.0,0.0
16.1,276.1,21,10.4,0,0,-23.7,0,0.0,1020,69,1027,0,0,16.1,2023-05-10T19:00:00,0.0,16,0,3.6,3.6,0.0,0.0,0.0,0.0,0.0,1.0
16.1,274.1,21,10.2,0,0,-26.9,0,0.0,1020,68,1027,0,0,16.1,2023-05-10T19:15:00,0.0,16,0,3.6,3.6,0.0,0.0,0.0,0.0,0.0,1.0
15.5,272.1,28,9.6,0,0,-30.0,0,0.0,1020,68,1027,0,0,15.5,2023-05-10T19:30:00,0.0,16,0,3.6,3.6,0.0,0.0,0.0,0.0,0.0,1.0
15.5,270.0,28,9.6,0,0,-33.1,0,0.0,1020,68,1027,0,0,15.5,2023-05-10T19:45:00,0.0,16,0,3.6,3.6,0.0,0.0,0.0,0.0,0.0,1.0
16.1,268.0,33,10.0,0,0,-36.2,0,0.0,1020,67,1027,0,0,16.1,2023-05-10T20:00:00,0.0,16,0,3.6,3.6,0.0,0.0,0.0,0.0,0.0,1.0
16.1,265.6,33,10.2,0,0,-39.3,0,0.0,1020,68,1027,0,0,16.1,2023-05-10T20:15:00,0.0,16,0,3.6,3.6,0.0,0.0,0.0,0.0,0.0,1.0
15.3,263.1,20,9.4,0,0,-42.4,0,0.0,1020,68,1027,0,0,15.3,2023-05-10T20:30:00,0.0,16,0,3.6,3.6,0.0,1.0,0.0,0.0,0.0,0.0
15.5,260.7,20,9.8,0,0,-45.5,0,0.0,1020,69,1027,0,0,15.5,2023-05-10T20:45:00,0.0,16,0,3.1,3.09,0.0,1.0,0.0,0.0,0.0,0.0
15.5,258.3,20,10.1,0,0,-48.6,0,0.0,1021,70,1027,0,0,15.5,2023-05-10T21:00:00,0.0,16,190,3.1,3.09,0.0,1.0,0.0,0.0,0.0,0.0
15.5,254.8,20,10.1,0,0,-51.5,0,0.0,1021,70,1027,0,0,15.5,2023-05-10T21:15:00,0.0,16,190,3.1,3.09,0.0,1.0,0.0,0.0,0.0,0.0
14.8,251.3,24,9.4,0,0,-54.5,0,0.0,1021,70,1028,0,0,14.8,2023-05-10T21:30:00,0.0,16,220,3.1,3.09,0.0,0.0,0.0,0.0,0.0,1.0
14.8,247.8,24,9.6,0,0,-57.4,0,0.0,1021,71,1028,0,0,14.8,2023-05-10T21:45:00,0.0,16,220,3.1,3.09,0.0,0.0,0.0,0.0,0.0,1.0
15.0,244.3,28,9.8,0,0,-60.4,0,0.0,1021,71,1028,0,0,15.0,2023-05-10T22:00:00,0.0,16,240,3.1,3.09,0.0,0.0,0.0,0.0,0.0,1.0
15.0,237.9,28,10.0,0,0,-62.8,0,0.0,1021,72,1028,0,0,15.0,2023-05-10T22:15:00,0.0,16,240,3.1,3.09,0.0,0.0,0.0,0.0,0.0,1.0
14.1,231.6,35,9.1,0,0,-65.3,0,0.0,1021,72,1028,0,0,14.1,2023-05-10T22:30:00,0.0,16,270,3.1,3.09,0.0,0.0,0.0,0.0,0.0,1.0
14.1,225.3,35,9.1,0,0,-67.8,0,0.0,1021,72,1027,0,0,14.1,2023-05-10T22:45:00,0.0,16,270,3.1,3.09,0.0,0.0,0.0,0.0,0.0,1.0
14.3,219.0,35,9.5,0,0,-70.3,0,0.0,1021,73,1027,0,0,14.3,2023-05-10T23:00:00,0.0,16,290,3.6,3.6,0.0,0.0,0.0,0.0,0.0,1.0
14.3,207.4,35,9.7,0,0,-71.2,0,0.0,1021,74,1027,0,0,14.3,2023-05-10T23:15:00,0.0,16,290,3.6,3.6,0.0,0.0,0.0,0.0,0.0,1.0
13.3,195.9,27,8.8,0,0,-72.1,0,0.0,1021,74,1027,0,0,13.3,2023-05-10T23:30:00,0.0,16,290,3.6,3.6,0.0,0.0,0.0,0.0,0.0,1.0
13.3,184.3,27,8.8,0,0,-73.0,0,0.0,1021,74,1027,0,0,13.3,2023-05-10T23:45:00,0.0,16,290,3.6,3.6,0.0,0.0,0.0,0.0,0.0,1.0
